"","price","event_date","product_content_id","sold_count","visit_count","favored_count","basket_count","category_sold","category_brand_sold","category_visits","ty_visits","category_basket","category_favored","w_day","Month","weeknumber"
"246",121.2979167,2020-10-16,32939029,48,0,0,271,605,0,651,1,0,2572,"Fri","Oct","42"
"247",136.58,2020-10-15,32939029,20,0,0,81,632,0,698,1,0,2630,"Thu","Oct","42"
"248",135.9828571,2020-10-14,32939029,7,0,0,81,747,0,788,1,0,3007,"Wed","Oct","42"
"249",133.4071429,2020-10-13,32939029,14,0,0,79,544,0,575,1,0,2060,"Tue","Oct","41"
"250",120.512716,2020-10-12,32939029,81,0,0,314,620,0,644,1,0,2237,"Mon","Oct","41"
"251",123.1614,2020-10-11,32939029,50,0,0,242,617,0,638,1,0,2475,"Sun","Oct","41"
"252",121.6959091,2020-10-10,32939029,66,0,0,276,625,0,651,1,0,2946,"Sat","Oct","41"
"253",119.613625,2020-10-09,32939029,80,0,0,300,1301,0,1334,1,0,5401,"Fri","Oct","41"
"254",119.7015873,2020-10-08,32939029,126,0,0,370,2527,0,2611,1,0,7409,"Thu","Oct","41"
"255",120.1357895,2020-10-07,32939029,95,0,0,384,2103,0,2147,1,0,7226,"Wed","Oct","41"
"256",121.0581081,2020-10-06,32939029,111,0,0,459,2554,0,2626,1,0,9528,"Tue","Oct","40"
"257",125.4846341,2020-10-05,32939029,41,0,0,258,1073,0,1116,1,0,6306,"Mon","Oct","40"
"258",127.0445714,2020-10-04,32939029,35,0,0,191,536,0,564,1,0,3687,"Sun","Oct","40"
"259",125.9853333,2020-10-03,32939029,15,0,0,125,406,0,435,1,0,2037,"Sat","Oct","40"
"260",117.9646552,2020-10-02,32939029,58,0,0,217,480,0,522,1,0,2226,"Fri","Oct","40"
"261",117.180303,2020-10-01,32939029,66,0,0,249,625,0,665,1,0,2444,"Thu","Oct","40"
"262",117,2020-09-30,32939029,77,0,0,269,736,0,778,1,0,2745,"Wed","Sep","40"
"263",118.5841791,2020-09-29,32939029,67,0,0,273,708,0,762,1,0,2798,"Tue","Sep","39"
"264",117.2762245,2020-09-28,32939029,98,0,0,423,740,0,783,1,0,2821,"Mon","Sep","39"
"265",117.0083333,2020-09-27,32939029,66,0,0,283,703,0,750,1,0,2848,"Sun","Sep","39"
"266",117.2083636,2020-09-26,32939029,55,0,0,199,761,0,782,1,0,2876,"Sat","Sep","39"
"267",117.5385,2020-09-25,32939029,40,0,0,204,789,0,817,1,0,3214,"Fri","Sep","39"
"268",117.8646154,2020-09-24,32939029,26,0,0,109,882,0,914,1,0,3333,"Thu","Sep","39"
"269",118.1531429,2020-09-23,32939029,35,0,0,111,1142,0,1173,1,0,3891,"Wed","Sep","39"
"270",117.80325,2020-09-22,32939029,40,0,0,208,1233,0,1265,1,0,4472,"Tue","Sep","38"
"271",118.1283784,2020-09-21,32939029,37,0,0,165,1528,0,1573,1,0,5554,"Mon","Sep","38"
"272",121.6085714,2020-09-20,32939029,35,0,0,137,641,0,670,1,0,2426,"Sun","Sep","38"
"273",121.6481481,2020-09-19,32939029,27,0,0,105,668,0,694,1,0,2248,"Sat","Sep","38"
"274",118.9346154,2020-09-18,32939029,39,0,0,127,624,0,655,1,0,2242,"Fri","Sep","38"
"275",120.0972222,2020-09-17,32939029,36,0,0,131,746,0,776,1,0,2617,"Thu","Sep","38"
"276",117.0376923,2020-09-16,32939029,65,0,0,235,783,0,822,1,0,3075,"Wed","Sep","38"
"277",116.0520548,2020-09-15,32939029,73,0,0,324,951,0,985,1,0,8234,"Tue","Sep","37"
"278",119.1745833,2020-09-14,32939029,24,0,0,151,804,0,841,1,0,11062,"Mon","Sep","37"
"279",120.99,2020-09-13,32939029,20,0,0,97,607,0,657,1,0,2602,"Sun","Sep","37"
"280",119.7017857,2020-09-12,32939029,28,0,0,142,721,0,742,1,0,3240,"Sat","Sep","37"
"281",117.6680282,2020-09-11,32939029,71,0,0,240,1531,0,1613,1,0,5302,"Fri","Sep","37"
"282",118.0027358,2020-09-10,32939029,106,0,0,388,4096,0,4283,1,0,11792,"Thu","Sep","37"
"283",118.8192361,2020-09-09,32939029,144,0,0,578,3744,0,3909,1,0,13221,"Wed","Sep","37"
"284",118.362807,2020-09-08,32939029,171,0,0,662,3185,0,3349,1,0,12745,"Tue","Sep","36"
"285",120.1957143,2020-09-07,32939029,56,0,0,290,1018,0,1072,1,0,4980,"Mon","Sep","36"
"286",120.8548276,2020-09-06,32939029,29,0,0,114,560,0,595,1,0,2315,"Sun","Sep","36"
"287",121.3064,2020-09-05,32939029,25,0,0,125,469,0,516,1,0,2022,"Sat","Sep","36"
"288",120.9842857,2020-09-04,32939029,42,0,0,140,500,0,535,1,0,1614,"Fri","Sep","36"
"289",120.9853846,2020-09-03,32939029,52,0,0,165,548,0,588,1,0,1938,"Thu","Sep","36"
"290",121.1643182,2020-09-02,32939029,44,0,0,216,553,0,587,1,0,2046,"Wed","Sep","36"
"291",111.2293333,2020-09-01,32939029,255,0,0,707,800,0,863,1,0,2586,"Tue","Sep","35"
"292",110.1415254,2020-08-31,32939029,236,0,0,702,770,0,880,1,0,2782,"Mon","Aug","35"
"293",128.9090909,2020-08-30,32939029,11,0,0,58,431,0,525,1,0,1887,"Sun","Aug","35"
"294",128.9,2020-08-29,32939029,16,0,0,41,415,0,485,1,0,1791,"Sat","Aug","35"
"295",128.525,2020-08-28,32939029,8,0,0,61,481,0,573,1,0,2003,"Fri","Aug","35"
"296",129.3555556,2020-08-27,32939029,9,0,0,49,571,0,663,1,0,2390,"Thu","Aug","35"
"297",129.9,2020-08-26,32939029,13,0,0,53,590,0,697,1,0,2378,"Wed","Aug","35"
"298",128.0538462,2020-08-25,32939029,13,0,0,59,652,0,746,1,0,2477,"Tue","Aug","34"
"299",123.9,2020-08-24,32939029,21,0,0,72,663,0,761,1,0,2607,"Mon","Aug","34"
"300",120.625,2020-08-23,32939029,36,0,0,136,560,0,625,1,0,2425,"Sun","Aug","34"
"301",119.3,2020-08-22,32939029,45,0,0,200,629,0,752,1,0,3076,"Sat","Aug","34"
"302",119.4,2020-08-21,32939029,44,0,0,210,1218,0,1507,1,0,5569,"Fri","Aug","34"
"303",117.4660909,2020-08-20,32939029,110,0,0,422,2986,0,3412,1,0,10702,"Thu","Aug","34"
"304",119.2892754,2020-08-19,32939029,69,0,0,274,1770,0,2123,1,0,7034,"Wed","Aug","34"
"305",119.3263492,2020-08-18,32939029,126,0,0,525,1799,0,2348,1,0,9485,"Tue","Aug","33"
"306",121.0962963,2020-08-17,32939029,54,0,0,262,1118,0,1351,1,0,5757,"Mon","Aug","33"
"307",122.1307692,2020-08-16,32939029,39,0,0,200,835,0,923,1,0,3936,"Sun","Aug","33"
"308",134.61,2020-08-15,32939029,10,0,0,63,625,0,695,1,0,3023,"Sat","Aug","33"
"309",134.9,2020-08-14,32939029,8,0,0,50,593,0,648,1,0,2708,"Fri","Aug","33"
"310",134.2875,2020-08-13,32939029,8,0,0,43,425,0,470,1,0,1467,"Thu","Aug","33"
"311",134.9,2020-08-12,32939029,11,0,0,38,472,0,518,1,0,1555,"Wed","Aug","33"
"312",134.2307692,2020-08-11,32939029,13,0,0,31,480,0,527,1,0,1416,"Tue","Aug","32"
"313",133.82,2020-08-10,32939029,15,0,0,55,505,0,565,1,0,1692,"Mon","Aug","32"
"314",134.7333333,2020-08-09,32939029,12,0,0,51,455,0,492,1,0,1631,"Sun","Aug","32"
"315",135.2153846,2020-08-08,32939029,13,0,0,52,520,0,556,1,0,1774,"Sat","Aug","32"
"316",133.45,2020-08-07,32939029,8,0,0,38,498,0,539,1,0,1738,"Fri","Aug","32"
"317",133.7916667,2020-08-06,32939029,12,0,0,55,582,0,639,1,0,1999,"Thu","Aug","32"
"318",134.9,2020-08-05,32939029,8,0,0,52,626,0,667,1,0,1942,"Wed","Aug","32"
"319",134.9,2020-08-04,32939029,16,0,0,62,733,0,782,1,0,2369,"Tue","Aug","31"
"320",135.7588235,2020-08-03,32939029,17,0,0,58,807,0,857,1,0,2659,"Mon","Aug","31"
"321",134.9,2020-08-02,32939029,7,0,0,31,659,0,694,1,0,2366,"Sun","Aug","31"
"322",132.4075,2020-08-01,32939029,12,0,0,80,548,0,585,1,0,2212,"Sat","Aug","31"
"323",129.9,2020-07-31,32939029,8,0,0,59,445,0,480,1,0,1939,"Fri","Jul","31"
"324",129.9,2020-07-30,32939029,7,0,0,59,560,0,606,1,0,2325,"Thu","Jul","31"
"325",132.68,2020-07-29,32939029,14,0,0,65,648,0,680,1,0,2476,"Wed","Jul","31"
"326",130.67,2020-07-28,32939029,5,0,0,17,433,0,474,1,0,1845,"Tue","Jul","30"
"327",126.82,2020-07-27,32939029,25,0,0,98,378,0,417,1,0,1372,"Mon","Jul","30"
"328",129.9,2020-07-26,32939029,19,0,0,67,598,0,627,1,0,1610,"Sun","Jul","30"
"329",132.1021739,2020-07-25,32939029,23,0,0,73,553,0,592,1,0,1533,"Sat","Jul","30"
"330",127.5127273,2020-07-24,32939029,22,0,0,90,504,0,548,1,0,1814,"Fri","Jul","30"
"331",137.1533333,2020-07-23,32939029,15,0,0,64,400,0,434,1,0,1444,"Thu","Jul","30"
"332",135.7571429,2020-07-22,32939029,14,0,0,90,483,0,518,1,0,1604,"Wed","Jul","30"
"333",137.6728571,2020-07-21,32939029,14,0,0,59,525,0,559,1,0,1563,"Tue","Jul","29"
"334",136.7625,2020-07-20,32939029,16,0,0,55,466,0,497,1,0,1515,"Mon","Jul","29"
"335",134.5,2020-07-19,32939029,21,0,0,72,442,0,482,1,0,1511,"Sun","Jul","29"
"336",134.5275,2020-07-18,32939029,8,0,0,45,361,0,389,1,0,1321,"Sat","Jul","29"
"337",135.94,2020-07-17,32939029,7,0,0,45,514,0,553,1,0,1686,"Fri","Jul","29"
"338",134.6940909,2020-07-16,32939029,22,0,0,111,596,0,648,1,0,2034,"Thu","Jul","29"
"339",135.655,2020-07-15,32939029,18,0,0,71,539,0,573,1,0,1867,"Wed","Jul","29"
"340",129.263125,2020-07-14,32939029,16,0,0,87,468,0,488,1,0,1601,"Tue","Jul","28"
"341",130.3073077,2020-07-13,32939029,26,0,0,103,456,0,495,1,0,1515,"Mon","Jul","28"
"342",130.4,2020-07-12,32939029,20,0,0,140,452,0,472,1,0,1596,"Sun","Jul","28"
"343",131.9,2020-07-11,32939029,15,0,0,105,480,0,514,1,0,1901,"Sat","Jul","28"
"344",134.9,2020-07-10,32939029,20,0,0,69,742,0,795,1,0,2238,"Fri","Jul","28"
"345",134.436,2020-07-09,32939029,25,0,0,84,1524,0,1588,1,0,3591,"Thu","Jul","28"
"346",134.9,2020-07-08,32939029,18,0,0,66,1271,0,1342,1,0,4159,"Wed","Jul","28"
"347",136.2428571,2020-07-07,32939029,21,0,0,133,1486,0,1557,1,0,6095,"Tue","Jul","27"
"348",139.1116667,2020-07-06,32939029,6,0,0,50,587,0,629,1,0,2546,"Mon","Jul","27"
"349",NA,2020-07-05,32939029,0,0,0,9,321,0,365,1,0,1420,"Sun","Jul","27"
"350",NA,2020-07-04,32939029,0,0,0,6,360,0,386,1,0,1428,"Sat","Jul","27"
"351",NA,2020-07-03,32939029,0,0,0,3,646,0,679,1,0,2351,"Fri","Jul","27"
"352",NA,2020-07-02,32939029,0,0,0,19,507,0,539,1,0,1675,"Thu","Jul","27"
"353",165.9,2020-07-01,32939029,1,0,0,16,444,0,490,1,0,1619,"Wed","Jul","27"
"354",NA,2020-06-30,32939029,0,0,0,8,461,0,508,1,0,1740,"Tue","Jun","26"
"355",165.9,2020-06-29,32939029,1,0,0,7,485,0,534,1,0,1762,"Mon","Jun","26"
"356",137.2492308,2020-06-28,32939029,13,0,0,42,500,0,560,1,0,1703,"Sun","Jun","26"
"357",137.8842857,2020-06-27,32939029,7,0,0,34,441,0,482,1,0,1663,"Sat","Jun","26"
"358",136.2475,2020-06-26,32939029,4,0,0,32,389,0,421,1,0,1518,"Fri","Jun","26"
"359",NA,2020-06-25,32939029,0,0,0,0,459,0,494,1,0,1739,"Thu","Jun","26"
"360",NA,2020-06-24,32939029,0,0,0,0,559,0,599,1,0,1889,"Wed","Jun","26"
"361",NA,2020-06-23,32939029,0,0,0,2,563,0,609,1,0,1960,"Tue","Jun","25"
"362",NA,2020-06-22,32939029,0,0,0,0,520,0,555,1,0,1851,"Mon","Jun","25"
"363",148.448,2020-06-21,32939029,5,0,0,26,543,0,573,1,0,1982,"Sun","Jun","25"
"364",132.6018182,2020-06-20,32939029,11,0,0,66,597,0,623,1,0,2363,"Sat","Jun","25"
"365",130.8533333,2020-06-19,32939029,15,0,0,96,962,0,996,1,0,2992,"Fri","Jun","25"
"366",132.5496296,2020-06-18,32939029,27,0,0,123,1438,0,1481,1,0,4150,"Thu","Jun","25"
"367",127.9070455,2020-06-17,32939029,44,0,0,156,1291,0,1323,1,0,3735,"Wed","Jun","25"
"368",126.75,2020-06-16,32939029,56,0,0,213,1437,0,1475,1,0,4942,"Tue","Jun","24"
"369",126.7579365,2020-06-15,32939029,63,0,0,230,962,0,1007,1,0,2745,"Mon","Jun","24"
"370",126.7678571,2020-06-14,32939029,70,0,0,255,718,0,762,1,0,2217,"Sun","Jun","24"
"371",127.8482456,2020-06-13,32939029,57,0,0,219,662,0,691,1,0,2392,"Sat","Jun","24"
"372",129.0103175,2020-06-12,32939029,63,0,0,236,833,0,870,1,0,3021,"Fri","Jun","24"
"373",128.7240385,2020-06-11,32939029,52,0,0,239,907,0,951,1,0,3196,"Thu","Jun","24"
"374",129.29,2020-06-10,32939029,20,0,0,103,1021,0,1057,1,0,3517,"Wed","Jun","24"
"375",128.0875,2020-06-09,32939029,16,0,0,77,799,0,844,1,0,2623,"Tue","Jun","23"
"376",126.1157895,2020-06-08,32939029,19,0,0,91,778,0,826,1,0,2491,"Mon","Jun","23"
"377",124.9,2020-06-07,32939029,17,0,0,83,712,0,766,1,0,2524,"Sun","Jun","23"
"378",123.0636364,2020-06-06,32939029,22,0,0,92,725,0,777,1,0,2714,"Sat","Jun","23"
"379",125.6058824,2020-06-05,32939029,17,0,0,118,823,0,880,1,0,3080,"Fri","Jun","23"
"380",120.9615385,2020-06-04,32939029,26,0,0,198,981,0,1046,1,0,3671,"Thu","Jun","23"
"381",116.9941176,2020-06-03,32939029,102,0,0,461,1210,0,1277,1,0,5171,"Wed","Jun","23"
"382",117.6214286,2020-06-02,32939029,56,0,0,222,809,0,853,1,0,3103,"Tue","Jun","22"
"383",120.4731707,2020-06-01,32939029,41,0,0,212,809,0,856,1,0,2969,"Mon","Jun","22"
"384",127.0875,2020-05-31,32939029,24,0,0,122,902,0,948,1,0,3186,"Sun","May","22"
"385",127.5,2020-05-30,32939029,38,0,0,184,842,0,890,1,0,3087,"Sat","May","22"
"386",126.1038462,2020-05-29,32939029,52,0,0,257,810,0,851,1,0,2878,"Fri","May","22"
"387",115.1034524,2020-05-28,32939029,84,0,0,370,927,0,978,1,0,3336,"Thu","May","22"
"388",114.107767,2020-05-27,32939029,103,0,0,398,1071,0,1125,1,0,3876,"Wed","May","22"
"389",115.849505,2020-05-26,32939029,101,0,0,411,1351,0,1419,1,0,4647,"Tue","May","21"
"390",112.9,2020-05-25,32939029,74,0,0,323,1193,0,1231,1,0,4132,"Mon","May","21"
