,price,event_date,product_content_id,sold_count,visit_count,favored_count,basket_count,category_sold,category_brand_sold,category_visits,ty_visits,category_basket,category_favored,w_day,Month,weeknumber
267,NA,9/18/2020,48740784,0,0,0,0,13,0,2180,1,0,12250,Fri,Sep,38
268,NA,9/17/2020,48740784,0,0,0,0,25,0,2192,1,0,12223,Thu,Sep,38
269,NA,9/16/2020,48740784,0,0,0,0,36,0,2457,1,0,13312,Wed,Sep,38
270,NA,9/15/2020,48740784,0,0,0,0,25,0,2414,1,0,12819,Tue,Sep,37
271,NA,9/14/2020,48740784,0,0,0,0,22,0,2357,1,0,13464,Mon,Sep,37
272,NA,9/13/2020,48740784,0,0,0,0,22,0,1870,1,0,11725,Sun,Sep,37
273,NA,9/12/2020,48740784,0,0,0,0,17,0,2108,1,0,11740,Sat,Sep,37
274,NA,9/11/2020,48740784,0,0,0,0,28,0,3133,1,0,14695,Fri,Sep,37
275,NA,9/10/2020,48740784,0,0,0,0,44,0,5396,1,0,19911,Thu,Sep,37
276,NA,9/9/2020,48740784,0,0,0,0,58,0,5445,1,0,22577,Wed,Sep,37
277,NA,9/8/2020,48740784,0,0,0,0,70,0,6995,1,0,33366,Tue,Sep,36
278,NA,9/7/2020,48740784,0,0,0,0,26,0,3088,1,0,18540,Mon,Sep,36
279,NA,9/6/2020,48740784,0,0,0,0,24,0,1721,1,0,10906,Sun,Sep,36
280,NA,9/5/2020,48740784,0,0,0,0,17,0,1905,1,0,11925,Sat,Sep,36
281,NA,9/4/2020,48740784,0,0,0,0,13,0,1696,1,0,8645,Fri,Sep,36
282,NA,9/3/2020,48740784,0,0,0,0,11,0,1565,1,0,8212,Thu,Sep,36
283,NA,9/2/2020,48740784,0,0,0,0,11,0,1623,1,0,8372,Wed,Sep,36
284,NA,9/1/2020,48740784,0,0,0,0,15,0,1553,1,0,8386,Tue,Sep,35
285,NA,8/31/2020,48740784,0,0,0,0,10,0,2899,1,0,11750,Mon,Aug,35
286,NA,8/30/2020,48740784,0,0,0,0,16,0,1256,1,0,7067,Sun,Aug,35
287,NA,8/29/2020,48740784,0,0,0,0,13,0,1394,1,0,7332,Sat,Aug,35
288,NA,8/28/2020,48740784,0,0,0,0,18,0,1432,1,0,7459,Fri,Aug,35
289,NA,8/27/2020,48740784,0,0,0,0,10,0,1559,1,0,8618,Thu,Aug,35
290,NA,8/26/2020,48740784,0,0,0,0,29,0,1704,1,0,8800,Wed,Aug,35
291,NA,8/25/2020,48740784,0,0,0,0,14,0,1510,1,0,8626,Tue,Aug,34
292,NA,8/24/2020,48740784,0,0,0,0,26,0,1324,1,0,8191,Mon,Aug,34
293,NA,8/23/2020,48740784,0,0,0,0,24,0,1402,1,0,8395,Sun,Aug,34
294,NA,8/22/2020,48740784,0,0,0,0,23,0,1256,1,0,8060,Sat,Aug,34
295,NA,8/21/2020,48740784,0,0,0,0,17,0,1865,1,0,8982,Fri,Aug,34
296,NA,8/20/2020,48740784,0,0,0,0,15,0,2608,1,0,10816,Thu,Aug,34
297,NA,8/19/2020,48740784,0,0,0,0,15,0,2455,1,0,11202,Wed,Aug,34
298,NA,8/18/2020,48740784,0,0,0,0,26,0,2701,1,0,13899,Tue,Aug,33
299,NA,8/17/2020,48740784,0,0,0,0,11,0,1727,1,0,9375,Mon,Aug,33
300,NA,8/16/2020,48740784,0,0,0,0,14,0,966,1,0,6266,Sun,Aug,33
301,NA,8/15/2020,48740784,0,0,0,0,11,0,1112,1,0,6229,Sat,Aug,33
302,NA,8/14/2020,48740784,0,0,0,0,9,0,1003,1,0,5978,Fri,Aug,33
303,NA,8/13/2020,48740784,0,0,0,0,11,0,754,1,0,4384,Thu,Aug,33
304,NA,8/12/2020,48740784,0,0,0,0,8,0,861,1,0,4798,Wed,Aug,33
305,NA,8/11/2020,48740784,0,0,0,0,9,0,802,1,0,4875,Tue,Aug,32
306,NA,8/10/2020,48740784,0,0,0,0,6,0,980,1,0,5129,Mon,Aug,32
307,NA,8/9/2020,48740784,0,0,0,0,4,0,784,1,0,4389,Sun,Aug,32
308,NA,8/8/2020,48740784,0,0,0,0,2,0,815,1,0,4395,Sat,Aug,32
309,NA,8/7/2020,48740784,0,0,0,0,2,0,813,1,0,4637,Fri,Aug,32
310,NA,8/6/2020,48740784,0,0,0,0,4,0,848,1,0,4265,Thu,Aug,32
311,NA,8/5/2020,48740784,0,0,0,0,2,0,995,1,0,4678,Wed,Aug,32
312,NA,8/4/2020,48740784,0,0,0,0,1,0,719,1,0,3853,Tue,Aug,31
313,NA,8/3/2020,48740784,0,0,0,0,2,0,641,1,0,3626,Mon,Aug,31
314,NA,8/2/2020,48740784,0,0,0,0,1,0,529,1,0,3217,Sun,Aug,31
315,NA,8/1/2020,48740784,0,0,0,0,0,0,455,1,0,2756,Sat,Aug,31
316,NA,7/31/2020,48740784,0,0,0,0,0,0,367,1,0,2324,Fri,Jul,31
317,NA,7/30/2020,48740784,0,0,0,0,1,0,527,1,0,2823,Thu,Jul,31
318,NA,7/29/2020,48740784,0,0,0,0,2,0,526,1,0,2804,Wed,Jul,31
319,NA,7/28/2020,48740784,0,0,0,0,0,0,516,1,0,2864,Tue,Jul,30
320,NA,7/27/2020,48740784,0,0,0,0,0,0,496,1,0,2875,Mon,Jul,30
321,NA,7/26/2020,48740784,0,0,0,0,2,0,611,1,0,2722,Sun,Jul,30
322,NA,7/25/2020,48740784,0,0,0,0,2,0,736,1,0,2907,Sat,Jul,30
323,NA,7/24/2020,48740784,0,0,0,0,1,0,577,1,0,3104,Fri,Jul,30
324,NA,7/23/2020,48740784,0,0,0,0,0,0,529,1,0,2822,Thu,Jul,30
325,NA,7/22/2020,48740784,0,0,0,0,0,0,582,1,0,3356,Wed,Jul,30
326,NA,7/21/2020,48740784,0,0,0,0,0,0,766,1,0,3820,Tue,Jul,29
327,NA,7/20/2020,48740784,0,0,0,0,0,0,451,1,0,2682,Mon,Jul,29
328,NA,7/19/2020,48740784,0,0,0,0,1,0,449,1,0,2756,Sun,Jul,29
329,NA,7/18/2020,48740784,0,0,0,0,2,0,480,1,0,3118,Sat,Jul,29
330,NA,7/17/2020,48740784,0,0,0,0,0,0,616,1,0,2979,Fri,Jul,29
331,NA,7/16/2020,48740784,0,0,0,0,1,0,578,1,0,2927,Thu,Jul,29
332,NA,7/15/2020,48740784,0,0,0,0,1,0,620,1,0,3812,Wed,Jul,29
333,NA,7/14/2020,48740784,0,0,0,0,0,0,617,1,0,3861,Tue,Jul,28
334,NA,7/13/2020,48740784,0,0,0,0,0,0,467,1,0,2824,Mon,Jul,28
335,NA,7/12/2020,48740784,0,0,0,0,0,0,468,1,0,2801,Sun,Jul,28
336,NA,7/11/2020,48740784,0,0,0,0,2,0,498,1,0,2766,Sat,Jul,28
337,NA,7/10/2020,48740784,0,0,0,0,9,0,764,1,0,3651,Fri,Jul,28
338,NA,7/9/2020,48740784,0,0,0,0,5,0,934,1,0,4196,Thu,Jul,28
339,NA,7/8/2020,48740784,0,0,0,0,5,0,985,1,0,4803,Wed,Jul,28
340,NA,7/7/2020,48740784,0,0,0,0,9,0,1047,1,0,5302,Tue,Jul,27
341,NA,7/6/2020,48740784,0,0,0,0,3,0,647,1,0,3567,Mon,Jul,27
342,NA,7/5/2020,48740784,0,0,0,0,0,0,513,1,0,2997,Sun,Jul,27
343,NA,7/4/2020,48740784,0,0,0,0,2,0,564,1,0,2831,Sat,Jul,27
344,NA,7/3/2020,48740784,0,0,0,0,2,0,817,1,0,3912,Fri,Jul,27
345,NA,7/2/2020,48740784,0,0,0,0,2,0,453,1,0,2465,Thu,Jul,27
346,NA,7/1/2020,48740784,0,0,0,0,1,0,471,1,0,2352,Wed,Jul,27
347,NA,6/30/2020,48740784,0,0,0,0,8,0,399,1,0,2388,Tue,Jun,26
348,NA,6/29/2020,48740784,0,0,0,0,4,0,450,1,0,2465,Mon,Jun,26
349,NA,6/28/2020,48740784,0,0,0,0,0,0,471,1,0,2997,Sun,Jun,26
350,NA,6/27/2020,48740784,0,0,0,0,5,0,499,1,0,3189,Sat,Jun,26
351,NA,6/26/2020,48740784,0,0,0,0,2,0,469,1,0,2832,Fri,Jun,26
352,NA,6/25/2020,48740784,0,0,0,0,5,0,509,1,0,3380,Thu,Jun,26
353,NA,6/24/2020,48740784,0,0,0,0,2,0,781,1,0,3976,Wed,Jun,26
354,NA,6/23/2020,48740784,0,0,0,0,7,0,530,1,0,3581,Tue,Jun,25
355,NA,6/22/2020,48740784,0,0,0,0,1,0,475,1,0,2994,Mon,Jun,25
356,NA,6/21/2020,48740784,0,0,0,0,8,0,568,1,0,3950,Sun,Jun,25
357,NA,6/20/2020,48740784,0,0,0,0,2,0,612,1,0,4531,Sat,Jun,25
358,NA,6/19/2020,48740784,0,0,0,0,9,0,737,1,0,5018,Fri,Jun,25
359,NA,6/18/2020,48740784,0,0,0,0,9,0,1038,1,0,6095,Thu,Jun,25
360,NA,6/17/2020,48740784,0,0,0,0,7,0,1497,1,0,8653,Wed,Jun,25
361,NA,6/16/2020,48740784,0,0,0,0,7,0,1308,1,0,8678,Tue,Jun,24
362,NA,6/15/2020,48740784,0,0,0,0,7,0,589,1,0,3910,Mon,Jun,24
363,NA,6/14/2020,48740784,0,0,0,0,6,0,521,1,0,3592,Sun,Jun,24
364,NA,6/13/2020,48740784,0,0,0,0,12,0,556,1,0,3685,Sat,Jun,24
365,NA,6/12/2020,48740784,0,0,0,0,6,0,472,1,0,3062,Fri,Jun,24
366,NA,6/11/2020,48740784,0,0,0,0,10,0,493,1,0,3280,Thu,Jun,24
367,NA,6/10/2020,48740784,0,0,0,0,11,0,521,1,0,3297,Wed,Jun,24
368,NA,6/9/2020,48740784,0,0,0,0,8,0,610,1,0,4026,Tue,Jun,23
369,NA,6/8/2020,48740784,0,0,0,0,8,0,520,1,0,3347,Mon,Jun,23
370,NA,6/7/2020,48740784,0,0,0,0,9,0,586,1,0,3835,Sun,Jun,23
371,NA,6/6/2020,48740784,0,0,0,0,15,0,730,1,0,4713,Sat,Jun,23
372,NA,6/5/2020,48740784,0,0,0,0,7,0,785,1,0,4635,Fri,Jun,23
373,NA,6/4/2020,48740784,0,0,0,0,13,0,697,1,0,4562,Thu,Jun,23
374,NA,6/3/2020,48740784,0,0,0,0,15,0,1124,1,0,6044,Wed,Jun,23
375,NA,6/2/2020,48740784,0,0,0,0,18,0,940,1,0,5745,Tue,Jun,22
376,NA,6/1/2020,48740784,0,0,0,0,17,0,816,1,0,4985,Mon,Jun,22
377,NA,5/31/2020,48740784,0,0,0,0,11,0,737,1,0,5367,Sun,May,22
378,NA,5/30/2020,48740784,0,0,0,0,15,0,778,1,0,5275,Sat,May,22
379,NA,5/29/2020,48740784,0,0,0,0,21,0,932,1,0,5482,Fri,May,22
380,NA,5/28/2020,48740784,0,0,0,0,17,0,846,1,0,5708,Thu,May,22
381,NA,5/27/2020,48740784,0,0,0,0,16,0,1036,1,0,6331,Wed,May,22
382,NA,5/26/2020,48740784,0,0,0,0,14,0,1091,1,0,7201,Tue,May,21
383,NA,5/25/2020,48740784,0,0,0,0,15,0,1002,1,0,6866,Mon,May,21
