,price,event_date,product_content_id,sold_count,visit_count,favored_count,basket_count,category_sold,category_brand_sold,category_visits,ty_visits,category_basket,category_favored,w_day,Month,weeknumber
267,NA,19/09/2020,32737302,0,0,0,1,26,0,511,1,0,2545,Sat,Sep,38
268,NA,18/09/2020,32737302,0,0,0,0,44,0,640,1,0,2990,Fri,Sep,38
269,NA,17/09/2020,32737302,0,0,0,0,48,0,626,1,0,3013,Thu,Sep,38
270,NA,16/09/2020,32737302,0,0,0,0,65,0,710,1,0,3416,Wed,Sep,38
271,NA,15/09/2020,32737302,0,0,0,0,109,0,835,1,0,3646,Tue,Sep,37
272,NA,14/09/2020,32737302,0,0,0,0,81,0,698,1,0,3915,Mon,Sep,37
273,NA,13/09/2020,32737302,0,0,0,0,132,0,799,1,0,4482,Sun,Sep,37
274,NA,12/09/2020,32737302,0,0,0,0,100,0,945,1,0,5534,Sat,Sep,37
275,NA,11/09/2020,32737302,0,0,0,0,154,0,1823,1,0,8003,Fri,Sep,37
276,NA,10/09/2020,32737302,0,0,0,0,427,0,2527,1,0,9204,Thu,Sep,37
277,NA,09/09/2020,32737302,0,0,0,0,293,0,2917,1,0,11792,Wed,Sep,37
278,NA,08/09/2020,32737302,0,0,0,0,409,0,3311,1,0,15656,Tue,Sep,36
279,NA,07/09/2020,32737302,0,0,0,0,201,0,1808,1,0,9639,Mon,Sep,36
280,NA,06/09/2020,32737302,0,0,0,0,120,0,936,1,0,5189,Sun,Sep,36
281,NA,05/09/2020,32737302,0,0,0,0,126,0,1221,1,0,6159,Sat,Sep,36
282,NA,04/09/2020,32737302,0,0,0,0,127,0,1241,1,0,5018,Fri,Sep,36
283,NA,03/09/2020,32737302,0,0,0,0,144,0,1258,1,0,6331,Thu,Sep,36
284,NA,02/09/2020,32737302,0,0,0,0,192,0,1455,1,0,7382,Wed,Sep,36
285,NA,01/09/2020,32737302,0,0,0,1,197,0,1716,1,0,9195,Tue,Sep,35
286,NA,31/08/2020,32737302,0,0,0,0,182,0,2039,1,0,11302,Mon,Aug,35
287,NA,30/08/2020,32737302,0,0,0,0,180,0,1995,1,0,10525,Sun,Aug,35
288,NA,29/08/2020,32737302,0,0,0,0,181,0,1851,1,0,9733,Sat,Aug,35
289,NA,28/08/2020,32737302,0,0,0,0,196,0,2324,1,0,15776,Fri,Aug,35
290,NA,27/08/2020,32737302,0,0,0,0,177,0,1307,1,0,7046,Thu,Aug,35
291,NA,26/08/2020,32737302,0,0,0,0,187,0,1270,1,0,7137,Wed,Aug,35
292,NA,25/08/2020,32737302,0,0,0,0,219,0,1449,1,0,8290,Tue,Aug,34
293,NA,24/08/2020,32737302,0,0,0,0,206,0,1387,1,0,8472,Mon,Aug,34
294,NA,23/08/2020,32737302,0,0,0,0,226,0,1409,1,0,8792,Sun,Aug,34
295,NA,22/08/2020,32737302,0,0,0,0,160,0,1420,1,0,8900,Sat,Aug,34
296,NA,21/08/2020,32737302,0,0,0,0,242,0,2372,1,0,11798,Fri,Aug,34
297,NA,20/08/2020,32737302,0,0,0,0,478,0,4117,1,0,16588,Thu,Aug,34
298,NA,19/08/2020,32737302,0,0,0,0,365,0,3612,1,0,15882,Wed,Aug,34
299,NA,18/08/2020,32737302,0,0,0,0,457,0,4679,1,0,22859,Tue,Aug,33
300,NA,17/08/2020,32737302,0,0,0,0,308,0,3055,1,0,19066,Mon,Aug,33
301,NA,16/08/2020,32737302,0,0,0,0,264,0,2909,1,0,17295,Sun,Aug,33
302,NA,15/08/2020,32737302,0,0,0,0,244,0,2877,1,0,16401,Sat,Aug,33
303,NA,14/08/2020,32737302,0,0,0,1,271,0,2840,1,0,16061,Fri,Aug,33
304,NA,13/08/2020,32737302,0,0,0,0,342,0,2771,1,0,15570,Thu,Aug,33
305,NA,12/08/2020,32737302,0,0,0,0,416,0,2296,1,0,13023,Wed,Aug,33
306,NA,11/08/2020,32737302,0,0,0,0,499,0,2154,1,0,11240,Tue,Aug,32
307,NA,10/08/2020,32737302,0,0,0,0,526,0,2037,1,0,9391,Mon,Aug,32
308,NA,09/08/2020,32737302,0,0,0,0,384,0,1696,1,0,9170,Sun,Aug,32
309,NA,08/08/2020,32737302,0,0,0,0,475,0,1642,1,0,8230,Sat,Aug,32
310,NA,07/08/2020,32737302,0,0,0,0,562,0,1596,1,0,7564,Fri,Aug,32
311,NA,06/08/2020,32737302,0,0,0,0,864,0,1597,1,0,7733,Thu,Aug,32
312,NA,05/08/2020,32737302,0,0,0,0,918,0,1667,1,0,8060,Wed,Aug,32
313,NA,04/08/2020,32737302,0,0,0,0,698,0,1432,1,0,6679,Tue,Aug,31
314,NA,03/08/2020,32737302,0,0,0,0,645,0,1417,1,0,7223,Mon,Aug,31
315,NA,02/08/2020,32737302,0,0,0,0,576,0,1326,1,0,7515,Sun,Aug,31
316,NA,01/08/2020,32737302,0,0,0,0,538,0,2449,1,0,13307,Sat,Aug,31
317,NA,31/07/2020,32737302,0,0,0,0,506,0,2504,1,0,13644,Fri,Jul,31
318,NA,30/07/2020,32737302,0,0,0,0,628,0,1637,1,0,8166,Thu,Jul,31
319,NA,29/07/2020,32737302,0,0,0,1,670,0,1456,1,0,7450,Wed,Jul,31
320,NA,28/07/2020,32737302,0,0,0,0,697,0,1403,1,0,7261,Tue,Jul,30
321,NA,27/07/2020,32737302,0,0,0,0,781,0,1700,1,0,9114,Mon,Jul,30
322,NA,26/07/2020,32737302,0,0,0,1,844,0,1900,1,0,7307,Sun,Jul,30
323,NA,25/07/2020,32737302,0,0,0,0,953,0,2151,1,0,8955,Sat,Jul,30
324,NA,24/07/2020,32737302,0,0,0,0,837,0,1961,1,0,10278,Fri,Jul,30
325,NA,23/07/2020,32737302,0,0,0,0,1005,0,2071,1,0,10067,Thu,Jul,30
326,NA,22/07/2020,32737302,0,0,0,0,1037,0,2127,1,0,10385,Wed,Jul,30
327,59.99,21/07/2020,32737302,1,0,0,7,1197,0,14389,1,0,61423,Tue,Jul,29
328,NA,20/07/2020,32737302,0,0,0,0,1188,0,2769,1,0,15493,Mon,Jul,29
329,NA,19/07/2020,32737302,0,0,0,0,1097,0,3233,1,0,16617,Sun,Jul,29
330,NA,18/07/2020,32737302,0,0,0,0,955,0,2871,1,0,15111,Sat,Jul,29
331,59.99,17/07/2020,32737302,1,0,0,15,1021,0,3060,1,0,14034,Fri,Jul,29
332,NA,16/07/2020,32737302,0,0,0,1,1004,0,2923,1,0,13759,Thu,Jul,29
333,NA,15/07/2020,32737302,0,0,0,0,940,0,2751,1,0,13567,Wed,Jul,29
334,NA,14/07/2020,32737302,0,0,0,0,1143,0,3107,1,0,14195,Tue,Jul,28
335,NA,13/07/2020,32737302,0,0,0,0,1022,0,4066,1,0,22934,Mon,Jul,28
336,NA,12/07/2020,32737302,0,0,0,1,1241,0,4890,1,0,29717,Sun,Jul,28
337,59.99,11/07/2020,32737302,1,0,0,3,1040,0,4078,1,0,25522,Sat,Jul,28
338,NA,10/07/2020,32737302,0,0,0,0,1799,0,4809,1,0,25940,Fri,Jul,28
339,59.99,09/07/2020,32737302,2,0,0,7,2948,0,5847,1,0,24904,Thu,Jul,28
340,59.99,08/07/2020,32737302,1,0,0,4,2827,0,5800,1,0,25749,Wed,Jul,28
341,59.99,07/07/2020,32737302,1,0,0,6,3152,0,7156,1,0,35918,Tue,Jul,27
342,59.99,06/07/2020,32737302,2,0,0,2,2130,0,4486,1,0,23405,Mon,Jul,27
343,NA,05/07/2020,32737302,0,0,0,0,1874,0,4441,1,0,22859,Sun,Jul,27
344,59.99,04/07/2020,32737302,4,0,0,19,1652,0,3935,1,0,20451,Sat,Jul,27
345,59.99,03/07/2020,32737302,3,0,0,8,1555,0,3759,1,0,20732,Fri,Jul,27
346,59.99,02/07/2020,32737302,6,0,0,17,1847,0,4174,1,0,21088,Thu,Jul,27
347,59.99,01/07/2020,32737302,2,0,0,11,1903,0,4123,1,0,21647,Wed,Jul,27
348,59.99,30/06/2020,32737302,2,0,0,12,2016,0,3965,1,0,20842,Tue,Jun,26
349,59.99,29/06/2020,32737302,4,0,0,28,1945,0,3939,1,0,23720,Mon,Jun,26
350,NA,28/06/2020,32737302,0,0,0,2,2095,0,3698,1,0,17229,Sun,Jun,26
351,59.99,27/06/2020,32737302,10,0,0,79,1651,0,2764,1,0,14092,Sat,Jun,26
352,59.99,26/06/2020,32737302,9,0,0,58,1440,0,2369,1,0,12618,Fri,Jun,26
353,59.99,25/06/2020,32737302,12,0,0,63,1418,0,2359,1,0,11587,Thu,Jun,26
354,59.99,24/06/2020,32737302,11,0,0,59,1415,0,2311,1,0,11785,Wed,Jun,26
355,59.99,23/06/2020,32737302,14,0,0,70,1287,0,2083,1,0,11659,Tue,Jun,25
356,59.99,22/06/2020,32737302,12,0,0,48,1388,0,2144,1,0,10868,Mon,Jun,25
357,59.99,21/06/2020,32737302,15,0,0,51,1323,0,1965,1,0,10824,Sun,Jun,25
358,59.99,20/06/2020,32737302,9,0,0,58,1220,0,1986,1,0,10634,Sat,Jun,25
359,59.99,19/06/2020,32737302,7,0,0,49,1459,0,2176,1,0,11179,Fri,Jun,25
360,59.99,18/06/2020,32737302,18,0,0,84,3041,0,3923,1,0,17134,Thu,Jun,25
361,59.99,17/06/2020,32737302,24,0,0,125,3340,0,4768,1,0,24125,Wed,Jun,25
362,59.99,16/06/2020,32737302,14,0,0,113,4937,0,6698,1,0,38130,Tue,Jun,24
363,60.68236545,15/06/2020,32737302,11,0,0,72,1541,0,2037,1,0,10488,Mon,Jun,24
364,59.99,14/06/2020,32737302,12,0,0,69,1314,0,1729,1,0,10324,Sun,Jun,24
365,59.99,13/06/2020,32737302,20,0,0,108,1723,0,2126,1,0,11317,Sat,Jun,24
366,59.99,12/06/2020,32737302,19,0,0,82,1481,0,1904,1,0,10060,Fri,Jun,24
367,59.99,11/06/2020,32737302,18,0,0,109,1428,0,1875,1,0,10326,Thu,Jun,24
368,59.99,10/06/2020,32737302,15,0,0,84,1661,0,2130,1,0,10936,Wed,Jun,24
369,59.99,09/06/2020,32737302,29,0,0,93,2224,0,2629,1,0,12219,Tue,Jun,23
370,59.99,08/06/2020,32737302,20,0,0,81,1960,0,2379,1,0,11536,Mon,Jun,23
371,59.99,07/06/2020,32737302,24,0,0,130,1844,0,2595,1,0,12843,Sun,Jun,23
372,59.99,06/06/2020,32737302,27,0,0,119,1471,0,2143,1,0,11019,Sat,Jun,23
373,59.99,05/06/2020,32737302,25,0,0,106,1336,0,1840,1,0,8798,Fri,Jun,23
374,59.99,04/06/2020,32737302,28,0,0,132,1304,0,1712,1,0,8665,Thu,Jun,23
375,59.99,03/06/2020,32737302,21,0,0,133,1271,0,1750,1,0,9646,Wed,Jun,23
376,59.99,02/06/2020,32737302,32,0,0,117,989,0,1443,1,0,6958,Tue,Jun,22
377,60.49099697,01/06/2020,32737302,32,0,0,113,992,0,1429,1,0,6511,Mon,Jun,22
378,59.99,31/05/2020,32737302,44,0,0,186,1320,0,1853,1,0,9482,Sun,May,22
379,59.99,30/05/2020,32737302,39,0,0,169,1279,0,1758,1,0,9076,Sat,May,22
380,59.99,29/05/2020,32737302,33,0,0,161,968,0,1374,1,0,7406,Fri,May,22
381,59.99,28/05/2020,32737302,33,0,0,150,722,0,1052,1,0,5566,Thu,May,22
382,59.99,27/05/2020,32737302,33,0,0,141,848,0,1164,1,0,5464,Wed,May,22
383,59.99,26/05/2020,32737302,44,0,0,211,1223,0,1700,1,0,8778,Tue,May,21
384,59.99,25/05/2020,32737302,40,0,0,211,1365,0,1806,1,0,9738,Mon,May,21
